IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_585-IPR036515_70_427-IPR036515_91_475-PTHR33360_76_436-IPR002686_88_424-IPR002686_82_424	SRS016095	NODE_15_length_266338_cov_57.477	261929	261956	262482	262513	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_1579-IPR013762_523_1048	SRS016095	NODE_69_length_157201_cov_100.653	154873	154915	156425	156451	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1579-IPR013762_523_1048	SRS016095	NODE_69_length_157201_cov_100.653	154873	154909	156415	156451	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1763-IPR013762_615_1140	SRS016095	NODE_69_length_157201_cov_100.653	154781	154819	156505	156543	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1629-IPR013762_548_1073	SRS016095	NODE_69_length_157201_cov_100.653	154848	154885	156440	156476	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1603-IPR013762_535_1060	SRS016095	NODE_69_length_157201_cov_100.653	154861	154903	156425	156463	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1659-IPR013762_563_1088	SRS016095	NODE_69_length_157201_cov_100.653	154833	154861	156459	156491	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_644-IPR002686_100_493-IPR002686_112_493-PTHR36966_91_499-IPR036515_79_520-IPR036515_85_505	SRS016095	NODE_82_length_140761_cov_54.5662	51596	51629	52208	52239	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1464-IPR013762_772_1360	SRS016095	NODE_413_length_58332_cov_13.6495	37763	37789	39200	39226	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2520-IPR013762_1328_1871	SRS016095	NODE_439_length_56323_cov_7.58021	9922	9970	12397	12441	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_767-IPR013762_198_756	SRS016095	NODE_443_length_55846_cov_9.82822	843	875	1577	1609	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1407-IPR013762_724_1306	SRS016095	NODE_529_length_50420_cov_16.4136	42477	42505	43855	43883	IPR013762:Integrase-like, catalytic domain superfamily
