IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_1069-IPR001207_349_847	SRS051941	NODE_121_length_39372_cov_9.61442	21174	21201	22209	22242	IPR001207:Transposase, mutator type
IS_length_2207-IPR013762_1570_2104	SRS051941	NODE_207_length_29046_cov_8.73671	17900	17931	20078	20106	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2105-IPR013762_1472_2006	SRS051941	NODE_207_length_29046_cov_8.73671	17998	18026	20067	20102	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2145-IPR013762_1521_2055	SRS051941	NODE_207_length_29046_cov_8.73671	17949	17975	20067	20093	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2148-IPR013762_1477_2011	SRS051941	NODE_207_length_29046_cov_8.73671	17993	18026	20108	20140	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1003-IPR036515_66_429-IPR036515_87_471-IPR002686_105_423-IPR002686_87_423-PTHR33360_72_435	SRS051941	NODE_316_length_22597_cov_7.1562	58	85	1033	1060	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_925-IPR025161_132_345-PTHR46637_114_369-IPR025668_620_875	SRS051941	NODE_532_length_16618_cov_5.79321	3238	3273	4129	4162	IPR025161:Putative transposase IS4/IS5 family;IPR025668:Transposase DDE domain;PTHR46637:TIS1421-TRANSPOSASE PROTEIN A
IS_length_1130-IPR001598_818_866-IPR025246_38_164-IPR012337_551_989-IPR036397_527_992-PTHR10948_35_980	SRS051941	NODE_7981_length_3350_cov_8.56995	1051	1078	2137	2180	IPR001598:Transposase, IS30, conserved site;IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_1069-IPR001207_128_341	SRS051941	NODE_8035_length_3335_cov_15.797	319	348	1360	1387	IPR001207:Transposase, mutator type
IS_length_2696-IPR027806_3_297-IPR027806_2384_2672	SRS051941	NODE_9504_length_2979_cov_7.03694	138	181	2799	2833	IPR027806:Harbinger transposase-derived nuclease domain
IS_length_2576-IPR027806_11_233-IPR027806_2329_2551	SRS051941	NODE_9504_length_2979_cov_7.03694	202	241	2739	2777	IPR027806:Harbinger transposase-derived nuclease domain
IS_length_2531-IPR027806_15_210-IPR027806_2312_2507	SRS051941	NODE_9504_length_2979_cov_7.03694	225	268	2726	2755	IPR027806:Harbinger transposase-derived nuclease domain
IS_length_2660-IPR027806_6_273-IPR027806_2366_2636	SRS051941	NODE_9504_length_2979_cov_7.03694	162	188	2792	2821	IPR027806:Harbinger transposase-derived nuclease domain
IS_length_2822-IPR027806_0_357-IPR027806_2444_2729	SRS051941	NODE_9504_length_2979_cov_7.03694	78	107	2873	2899	IPR027806:Harbinger transposase-derived nuclease domain
