IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_2963-IPR013762_680_1112-IPR013762_2522_2960	SRS024087	NODE_526_length_31937_cov_37.915	17491	17516	20427	20453	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2938-IPR013762_680_1100-IPR013762_2510_2933	SRS024087	NODE_526_length_31937_cov_37.915	17503	17528	20415	20440	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2884-IPR013762_677_1073-IPR013762_2483_2879	SRS024087	NODE_526_length_31937_cov_37.915	17530	17558	20385	20413	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2824-IPR013762_677_1043-IPR013762_2453_2819	SRS024087	NODE_526_length_31937_cov_37.915	17560	17591	20352	20383	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2788-IPR013762_677_1025-IPR013762_2435_2783	SRS024087	NODE_526_length_31937_cov_37.915	17578	17621	20322	20365	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_685-IPR002686_101_326-IPR002686_92_347-IPR036515_68_353-IPR036515_68_335-IPR036515_381_519-IPR036515_339_612	SRS024087	NODE_1063_length_18886_cov_23.4152	511	547	1166	1195	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily
IS_length_1465-IPR027806_501_648	SRS024087	NODE_1914_length_12116_cov_9.46505	6191	6222	7625	7655	IPR027806:Harbinger transposase-derived nuclease domain
IS_length_1426-IPR027806_481_628	SRS024087	NODE_1914_length_12116_cov_9.46505	6211	6240	7609	7636	IPR027806:Harbinger transposase-derived nuclease domain
IS_length_522-IPR012337_92_236	SRS024087	NODE_2766_length_9175_cov_19.5647	90	115	580	611	IPR012337:Ribonuclease H-like superfamily
IS_length_527-IPR012337_95_239	SRS024087	NODE_2766_length_9175_cov_19.5647	87	115	583	613	IPR012337:Ribonuclease H-like superfamily
IS_length_742-IPR036397_137_596-IPR012337_134_590	SRS024087	NODE_3891_length_7211_cov_16.925	10	38	726	751	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_720-IPR036397_124_583-IPR012337_121_577	SRS024087	NODE_3891_length_7211_cov_16.925	23	50	695	742	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
