IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_2095-IPR013762_408_942	SRS101445	NODE_2_length_355368_cov_15.1778	50168	50216	52231	52262	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_733-IPR036515_139_607-IPR036515_157_592-IPR002686_151_580-IPR002686_157_580-PTHR36966_118_586	SRS101445	NODE_297_length_40398_cov_7.29497	37085	37126	37779	37817	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_753-IPR002686_184_592-IPR002686_196_586-IPR036515_172_616-IPR036515_190_604-PTHR36966_142_601	SRS101445	NODE_319_length_38601_cov_22.4635	33207	33237	33924	33959	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_749-IPR002686_184_592-IPR002686_196_586-IPR036515_172_616-IPR036515_190_604-PTHR36966_142_601	SRS101445	NODE_319_length_38601_cov_22.4635	33207	33248	33911	33955	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_734-IPR002686_177_585-IPR002686_189_579-IPR036515_165_609-IPR036515_183_597-PTHR36966_135_594	SRS101445	NODE_319_length_38601_cov_22.4635	33214	33254	33906	33947	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1454-IPR002560_941_1139	SRS101445	NODE_1746_length_10982_cov_9.95937	2385	2411	3812	3838	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain
IS_length_1464-IPR002156_64_472-IPR002156_52_475-IPR012337_64_472-PTHR10642:SF23_55_478-PTHR10642_55_478-IPR022892_70_475-IPR022892_55_493-IPR036397_55_487	SRS101445	NODE_1759_length_10921_cov_5.88883	7652	7693	9073	9115	IPR002156:Ribonuclease H domain;IPR012337:Ribonuclease H-like superfamily;IPR022892:Ribonuclease HI;IPR036397:Ribonuclease H superfamily;PTHR10642:RIBONUCLEASE H1;PTHR10642:SF23:RIBONUCLEASE H1
IS_length_2738-IPR013762_1055_1595-IPR013762_2277_2733	SRS101445	NODE_2308_length_8884_cov_10.9886	4319	4359	7028	7056	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_851-IPR036515_165_666-IPR036515_183_648-IPR002686_183_636-IPR002686_186_636-PTHR36966_153_642	SRS101445	NODE_2748_length_7878_cov_10.9471	285	314	1105	1135	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1852-IPR013762_749_1322	SRS101445	NODE_2878_length_7643_cov_7.07472	2397	2436	4209	4248	IPR013762:Integrase-like, catalytic domain superfamily
