IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_742-IPR036515_68_587-IPR036515_68_482-PTHR36966_74_524-IPR002686_104_458-IPR002686_92_464	SRS013252	NODE_68_length_101027_cov_14.4287	23624	23660	24339	24365	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1957-PTHR10642_618_1083-PTHR10642:SF23_618_1083-IPR002156_861_1137-IPR002156_840_1245-IPR012337_855_1233-IPR037056_624_774-IPR017290_618_1245-IPR036397_837_1245-IPR011320_633_759	SRS013252	NODE_193_length_63603_cov_23.9266	18467	18495	20395	20423	IPR002156:Ribonuclease H domain;IPR011320:Ribonuclease H1, N-terminal;IPR012337:Ribonuclease H-like superfamily;IPR017290:Ribonuclease H, Bacteroides-type;IPR036397:Ribonuclease H superfamily;IPR037056:Ribonuclease H1, N-terminal domain superfamily;PTHR10642:RIBONUCLEASE H1;PTHR10642:SF23:RIBONUCLEASE H1
IS_length_2117-IPR012337_1519_1633-IPR012337_1745_2105-PTHR42648_1739_2096-IPR036397_1733_2111	SRS013252	NODE_264_length_52505_cov_7.35745	32742	32770	34830	34858	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR42648:TRANSPOSASE, PUTATIVE-RELATED
IS_length_1975-IPR012337_1446_1560	SRS013252	NODE_264_length_52505_cov_7.35745	32815	32845	34759	34789	IPR012337:Ribonuclease H-like superfamily
IS_length_1643-IPR012337_1280_1394	SRS013252	NODE_264_length_52505_cov_7.35745	32981	33011	34593	34623	IPR012337:Ribonuclease H-like superfamily
IS_length_1387-IPR012337_29_173-IPR012337_1152_1266	SRS013252	NODE_264_length_52505_cov_7.35745	33109	33137	34467	34495	IPR012337:Ribonuclease H-like superfamily
IS_length_1929-IPR025668_524_764-PTHR30007:SF0_425_773	SRS013252	NODE_1344_length_15666_cov_17.9643	6199	6226	8084	8127	IPR025668:Transposase DDE domain;PTHR30007:SF0:TRANSPOSASE
IS_length_1441-IPR025668_287_527-PTHR30007:SF0_188_536	SRS013252	NODE_1344_length_15666_cov_17.9643	6436	6466	7835	7876	IPR025668:Transposase DDE domain;PTHR30007:SF0:TRANSPOSASE
IS_length_745-IPR036515_126_606-IPR036515_123_621-PTHR36966_75_600-IPR002686_156_585-IPR002686_141_594	SRS013252	NODE_1832_length_12388_cov_33.6079	142	186	847	886	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_747-IPR036515_126_606-IPR036515_123_621-PTHR36966_75_600-IPR002686_156_585-IPR002686_141_594	SRS013252	NODE_1832_length_12388_cov_33.6079	142	178	855	888	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
