IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_2508-IPR013762_1270_1813	SRS017521	NODE_1_length_425292_cov_47.4142	336265	336309	338741	338772	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1972-IPR002559_1438_1816-PTHR33258_1432_1858-IPR012337_1432_1927	SRS017521	NODE_175_length_78433_cov_10.4233	64893	64921	66836	66864	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1521-IPR038721_322_949-IPR012337_310_1357	SRS017521	NODE_213_length_69449_cov_46.7009	4543	4571	6017	6063	IPR012337:Ribonuclease H-like superfamily;IPR038721:Transposase IS701-like, DDE domain
IS_length_2783-IPR013762_1028_1553	SRS017521	NODE_368_length_52027_cov_37.4667	46790	46821	49541	49572	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2373-IPR004291_715_1558-IPR024463_271_532-IPR008878_1986_2256	SRS017521	NODE_434_length_47412_cov_203.719	40118	40144	42464	42490	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain
IS_length_2807-IPR013762_1542_2091	SRS017521	NODE_1186_length_21949_cov_48.4431	11223	11251	13995	14029	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2751-IPR013762_1515_2064	SRS017521	NODE_1186_length_21949_cov_48.4431	11250	11283	13975	14000	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2763-IPR013762_1512_2061	SRS017521	NODE_1186_length_21949_cov_48.4431	11253	11283	13969	14015	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2601-PTHR35004_193_1336-IPR036397_562_1084-IPR012337_646_1048	SRS017521	NODE_2285_length_12522_cov_47.1903	3976	4009	6543	6576	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_639-IPR036515_95_314	SRS017521	NODE_2391_length_12059_cov_6.02982	4863	4888	5476	5501	IPR036515:Transposase IS200-like superfamily
IS_length_1037-IPR002686_141_432-IPR002686_90_432-IPR036515_66_447-IPR036515_66_507-PTHR34322_66_501	SRS017521	NODE_2955_length_10013_cov_7.15867	3014	3042	4020	4050	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1321-IPR002559_339_1044-PTHR30298_54_1140	SRS017521	NODE_3290_length_9072_cov_4.27504	3723	3750	5016	5043	IPR002559:Transposase, IS4-like;PTHR30298:H REPEAT-ASSOCIATED PREDICTED TRANSPOSASE
IS_length_2103-PTHR46889_883_1525-IPR012337_1024_1510-IPR036397_1033_1528	SRS017521	NODE_3607_length_8401_cov_59.999	130	168	2186	2232	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2084-PTHR46889_883_1525-IPR012337_1024_1510-IPR036397_1033_1528	SRS017521	NODE_3607_length_8401_cov_59.999	130	178	2179	2213	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1933-PTHR46889_809_1451-IPR012337_950_1436-IPR036397_959_1454	SRS017521	NODE_3607_length_8401_cov_59.999	204	249	2105	2136	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1913-PTHR46889_789_1431-IPR012337_930_1416-IPR036397_939_1434	SRS017521	NODE_3607_length_8401_cov_59.999	224	257	2098	2136	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2390-IPR013762_1236_1761	SRS017521	NODE_4366_length_7089_cov_189.634	4700	4745	7047	7089	IPR013762:Integrase-like, catalytic domain superfamily
