IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_1258-IPR001207_363_684	SRS018739	NODE_6_length_253613_cov_30.8724	246033	246059	247262	247290	IPR001207:Transposase, mutator type
IS_length_1720-IPR002560_130_376	SRS018739	NODE_6_length_253613_cov_30.8724	157752	157777	159446	159471	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain
IS_length_1924-IPR001207_1341_1413-IPR001207_747_1575-IPR001207_699_1539	SRS018739	NODE_134_length_65492_cov_9.71677	11675	11701	13572	13598	IPR001207:Transposase, mutator type
IS_length_1952-IPR036397_94_559-PTHR46889_46_592-IPR012337_94_556-IPR012337_1419_1869-IPR036397_1422_1887-PTHR46889_1374_1914	SRS018739	NODE_578_length_29483_cov_15.5434	27513	27559	29420	29464	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1957-IPR036397_94_559-PTHR46889_46_592-IPR012337_94_556-IPR036397_1428_1893-PTHR46889_1377_1920-IPR012337_1425_1875	SRS018739	NODE_578_length_29483_cov_15.5434	27513	27541	29429	29469	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1808-IPR036397_24_486-PTHR46889_3_519-IPR012337_21_483-IPR012337_1277_1727-PTHR46889_1262_1772-IPR036397_1283_1745	SRS018739	NODE_578_length_29483_cov_15.5434	27586	27622	29357	29393	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1772-IPR036397_6_468-PTHR46889_0_501-IPR012337_3_465-IPR036397_1247_1709-PTHR46889_1241_1736-IPR012337_1244_1703	SRS018739	NODE_578_length_29483_cov_15.5434	27604	27653	29326	29375	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1722-PTHR46889_10_475-IPR012337_10_439-IPR036397_4_442-PTHR46889_1227_1686-IPR036397_1218_1659-IPR012337_1224_1653	SRS018739	NODE_578_length_29483_cov_15.5434	27630	27671	29308	29351	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1412-IPR012337_27_285-PTHR46889_15_321-IPR038965_15_321-IPR036397_0_306-IPR036397_1061_1358-IPR038965_1076_1379-PTHR46889_1076_1379-IPR012337_1088_1343	SRS018739	NODE_578_length_29483_cov_15.5434	27784	27824	29155	29195	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;IPR038965:Transposase InsF-like;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1162-IPR012337_0_162	SRS018739	NODE_578_length_29483_cov_15.5434	27907	27956	29023	29068	IPR012337:Ribonuclease H-like superfamily
