IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_2976-IPR013762_1422_1944	SRS022713	NODE_4_length_275632_cov_28.8516	193829	193855	196770	196804	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2908-IPR013762_1391_1913	SRS022713	NODE_4_length_275632_cov_28.8516	193860	193892	196735	196767	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2732-IPR013762_1303_1825	SRS022713	NODE_4_length_275632_cov_28.8516	193948	193994	196633	196679	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2694-IPR013762_1284_1806	SRS022713	NODE_4_length_275632_cov_28.8516	193967	193999	196628	196660	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2867-IPR013762_1364_1886	SRS022713	NODE_4_length_275632_cov_28.8516	193887	193915	196712	196753	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1842-IPR008490_277_484-PTHR33408_130_1669-IPR025668_1273_1648	SRS022713	NODE_17_length_190626_cov_30.0545	53538	53572	55345	55379	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_1922-IPR013762_744_1359	SRS022713	NODE_32_length_140673_cov_29.952	132014	132040	133906	133935	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1895-IPR013762_732_1347	SRS022713	NODE_32_length_140673_cov_29.952	132026	132054	133892	133920	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1857-IPR013762_713_1328	SRS022713	NODE_32_length_140673_cov_29.952	132045	132073	133873	133901	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1777-IPR013762_673_1288	SRS022713	NODE_32_length_140673_cov_29.952	132085	132118	133828	133861	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1750-IPR013762_656_1271	SRS022713	NODE_32_length_140673_cov_29.952	132102	132142	133804	133851	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1720-IPR013762_644_1259	SRS022713	NODE_32_length_140673_cov_29.952	132114	132149	133797	133833	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1568-IPR013762_569_1184	SRS022713	NODE_32_length_140673_cov_29.952	132189	132226	133715	133756	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1744-IPR013762_1082_1616	SRS022713	NODE_308_length_32960_cov_36.3721	23466	23503	25172	25209	IPR013762:Integrase-like, catalytic domain superfamily
