IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_2793-IPR013762_1330_1864	21999_4_12	k141_9450_length_271142_cov_38.9937	2649	2698	5392	5441	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_841-IPR002686_242_575-IPR002686_236_575-PTHR33360_236_587-IPR036515_233_590-IPR036515_245_626	21999_4_12	k141_19999_length_129911_cov_8.9986	37354	37384	38149	38194	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_679-IPR002686_166_499-IPR002686_160_499-PTHR33360_160_511-IPR036515_157_514-IPR036515_169_550	21999_4_12	k141_19999_length_129911_cov_8.9986	37430	37456	38082	38108	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_2753-IPR013762_1310_1850	21999_4_12	k141_6027_length_78513_cov_46.9742	70444	70475	73161	73196	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1890-IPR012337_933_1464-IPR002559_852_1446-PTHR33258_957_1533	21999_4_12	k141_75331_length_69334_cov_9.9943	4664	4697	6520	6553	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1866-IPR002560_1436_1799-IPR002560_545_827-PTHR33498_311_1811	21999_4_12	k141_18245_length_43388_cov_8.0000	26813	26848	28643	28678	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1358-IPR012337_288_1038-IPR002559_393_1023-PTHR33258_102_1113	21999_4_12	k141_30699_length_18748_cov_8.0000	9961	10001	11272	11318	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1264-IPR036397_735_1209-IPR012337_774_1173-IPR038717_693_1128	21999_4_12	k141_57469_length_16117_cov_7.9904	2255	2281	3492	3518	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;IPR038717:Tc1-like transposase, DDE domain
IS_length_2386-IPR004291_722_1565-IPR024463_278_539-IPR008878_1993_2263	21999_4_12	k141_7784_length_13371_cov_132.2190	10854	10896	13207	13239	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain
IS_length_865-IPR008878_354_624	21999_4_12	k141_7784_length_13371_cov_132.2190	12493	12540	13310	13357	IPR008878:Transposase IS66, Orf2
