IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_2664-IPR013762_1410_1944	14795_58	NODE_11_length_413512_cov_75.206740	71590	71631	74212	74253	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2416-IPR013762_1286_1820	14795_58	NODE_11_length_413512_cov_75.206740	71714	71754	74089	74129	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2332-IPR013762_1244_1778	14795_58	NODE_11_length_413512_cov_75.206740	71756	71802	74041	74087	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2280-IPR013762_1218_1752	14795_58	NODE_11_length_413512_cov_75.206740	71782	71808	74035	74061	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2239-IPR013762_1199_1733	14795_58	NODE_11_length_413512_cov_75.206740	71801	71830	74013	74039	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1894-IPR013762_1025_1559	14795_58	NODE_11_length_413512_cov_75.206740	71975	72011	73832	73868	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1840-IPR013762_998_1532	14795_58	NODE_11_length_413512_cov_75.206740	72002	72032	73811	73841	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2199-IPR013762_1090_1624	14795_58	NODE_41_length_208810_cov_19.018002	41013	41046	43178	43211	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2125-IPR013762_1053_1587	14795_58	NODE_41_length_208810_cov_19.018002	41050	41084	43140	43174	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1905-IPR013762_943_1477	14795_58	NODE_41_length_208810_cov_19.018002	41160	41207	43018	43064	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1744-IPR013762_878_1412	14795_58	NODE_44_length_203350_cov_18.119226	64073	64110	65779	65816	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2903-IPR013762_1589_2132	14795_58	NODE_87_length_164758_cov_45.519808	91022	91064	93882	93924	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1423-PTHR33258_128_689-IPR012337_122_641-IPR002559_140_626	14795_58	NODE_102_length_154317_cov_19.346838	13286	13325	14669	14708	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1285-IPR013762_446_1052	14795_58	NODE_130_length_139444_cov_4.103408	4872	4897	6131	6156	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1297-IPR036515_363_828-IPR036515_363_747-PTHR34322_363_801-IPR002686_399_723-IPR002686_387_729	14795_58	NODE_188_length_116072_cov_10.232862	41734	41759	43003	43030	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2040-IPR036515_356_821-IPR036515_356_740-IPR002686_392_716-IPR002686_380_722-PTHR34322_356_794	14795_58	NODE_188_length_116072_cov_10.232862	41741	41780	43753	43780	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
