IS_name	sample_id	contig	itr1_start_position	itr1_end_position	itr2_start_position	itr2_end_position	description
IS_length_2961-IPR013762_1728_2298	21242_50	NODE_39_length_171558_cov_7.845828	18396	18423	21329	21356	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1096-IPR013762_384_945	21242_50	NODE_178_length_89432_cov_11.969522	46191	46216	47261	47286	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1038-IPR036515_179_632-IPR036515_191_554-IPR002686_203_545-IPR002686_215_539-PTHR34322_179_608	21242_50	NODE_284_length_70644_cov_12.820000	53040	53066	54051	54077	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1151-IPR036515_216_738-IPR036515_252_594-PTHR34322_213_693-IPR002686_240_579-IPR002686_255_579	21242_50	NODE_482_length_51560_cov_6.156994	17731	17771	18843	18881	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2803-IPR013762_764_1349	21242_50	NODE_492_length_50717_cov_8.013580	29444	29469	32221	32246	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1453-IPR013762_752_1334	21242_50	NODE_870_length_32434_cov_12.261219	21084	21112	22508	22536	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1425-IPR013762_590_1193	21242_50	NODE_1220_length_24866_cov_5.537181	22484	22513	23879	23908	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_630-IPR002686_295_433-IPR036515_292_511-IPR036515_295_451	21242_50	NODE_1422_length_21558_cov_8.691066	118	146	717	747	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily
IS_length_630-IPR002686_295_433-IPR036515_292_511-IPR036515_295_451	21242_50	NODE_1422_length_21558_cov_8.691066	118	150	717	747	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily
IS_length_2757-IPR008878_486_597-IPR024463_1194_1425-IPR004291_1663_2293-IPR039552_2530_2653-IPR004291_2359_2509	21242_50	NODE_1501_length_20396_cov_8.377415	53	78	2784	2809	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR039552:Transposase IS66, C-terminal
